task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,chattopadhyay_seed,galpy_potential,M_vir,c_halo,clumps_seed,n_clumps
278,10000000.0,41686938.34703355,-1.7,26.25,3000,78,False,False,True,1000000000.0,7,False,15
279,10000000.0,41686938.34703355,-1.7,26.25,3000,79,False,False,True,1000000000.0,7,False,15
280,10000000.0,41686938.34703355,-1.7,26.25,3000,80,False,False,True,1000000000.0,7,False,15
281,10000000.0,41686938.34703355,-1.7,26.25,3000,81,False,False,True,1000000000.0,7,False,15
282,10000000.0,41686938.34703355,-1.7,26.25,3000,82,False,False,True,1000000000.0,7,False,15
283,10000000.0,41686938.34703355,-1.7,26.25,3000,83,False,False,True,1000000000.0,7,False,15
284,10000000.0,41686938.34703355,-1.7,26.25,3000,84,False,False,True,1000000000.0,7,False,15
285,10000000.0,41686938.34703355,-1.7,26.25,3000,85,False,False,True,1000000000.0,7,False,15
286,10000000.0,41686938.34703355,-1.7,26.25,3000,86,False,False,True,1000000000.0,7,False,15
287,10000000.0,41686938.34703355,-1.7,26.25,3000,87,False,False,True,1000000000.0,7,False,15
288,10000000.0,41686938.34703355,-1.7,26.25,3000,88,False,False,True,1000000000.0,7,False,15
289,10000000.0,41686938.34703355,-1.7,26.25,3000,89,False,False,True,1000000000.0,7,False,15
290,10000000.0,41686938.34703355,-1.7,26.25,3000,90,False,False,True,1000000000.0,7,False,15
291,10000000.0,41686938.34703355,-1.7,26.25,3000,91,False,False,True,1000000000.0,7,False,15
292,10000000.0,41686938.34703355,-1.7,26.25,3000,92,False,False,True,1000000000.0,7,False,15
293,10000000.0,41686938.34703355,-1.7,26.25,3000,93,False,False,True,1000000000.0,7,False,15
294,10000000.0,41686938.34703355,-1.7,26.25,3000,94,False,False,True,1000000000.0,7,False,15
295,10000000.0,41686938.34703355,-1.7,26.25,3000,95,False,False,True,1000000000.0,7,False,15
296,10000000.0,41686938.34703355,-1.7,26.25,3000,96,False,False,True,1000000000.0,7,False,15
297,10000000.0,41686938.34703355,-1.7,26.25,3000,97,False,False,True,1000000000.0,7,False,15
298,10000000.0,41686938.34703355,-1.7,26.25,3000,98,False,False,True,1000000000.0,7,False,15
299,10000000.0,41686938.34703355,-1.7,26.25,3000,99,False,False,True,1000000000.0,7,False,15
300,10000000.0,41686938.34703355,-1.7,26.25,3000,100,False,False,True,1000000000.0,7,False,15
